fecha,vuelo,origen,destino,pasajeros,retraso_minutos,combustible_litros,temperatura,tripulacion,equipaje_kg,carga_kg,velocidad_crucero,altitud_crucero,distancia_km,duracion_prevista,duracion_real,escala_tecnica,puerta_embarque,terminal,tipo_avion,capacidad_maxima,asientos_business,asientos_turista,ocupacion_percent,precio_medio,ingresos,costes_operacion,satisfaccion_media,incidencias,clima_origen,clima_destino,visibilidad_origen,visibilidad_destino,viento_origen,viento_destino,presion_origen,presion_destino,humedad_origen,humedad_destino,conexiones,equipaje_perdido,comidas_servidas,bebidas_servidas,peliculas_disponibles,wifi_disponible,asientos_preferentes,mascotas_abordo,asistencias_especiales,edad_media_pasajeros,satisfaccion_comida,satisfaccion_vuelo,satisfaccion_tripulacion,consumo_entretenimiento,uso_wifi_percent,compras_abordo,nivel_combustible_llegada,tiempo_taxi_despegue,tiempo_taxi_aterrizaje
2025-01-09,IB1792,MAD,VLC,150,7,6823,21,4,2245.0,1854.6,854,11346,587,72,82,false,C2,T4,A320,200,20,180,75.0,114.6,17190.0,28840.8,4.4,1,Nublado,Nublado,10,10,19.1,13.5,1008.1,1013.0,82,81,3,0,135,300,52,true,20,6,10,39.9,4.4,3.8,4.5,53.9,64.3,1270.3,2395,9,6
2025-01-10,VY3178,BCN,TFS,246,19,5936,19,8,3792.9,1744.2,850,11479,863,76,82,false,C16,T1,A330,250,25,225,98.4,246.6,60663.6,25669.0,4.7,0,Soleado,Nublado,10,10,19.0,20.6,1011.4,1009.5,76,60,4,0,221,492,50,true,25,5,8,46.4,3.8,3.8,4.7,62.7,87.9,1102.3,2012,7,11
2025-01-11,IB8247,BCN,TFS,247,16,7137,22,7,1859.7,2190.1,855,11952,1111,56,79,true,A25,T1,A330,250,25,225,98.8,109.9,27145.3,21157.4,4.0,3,Lluvia,Nublado,4,10,14.5,15.0,1018.7,1016.2,62,70,5,1,222,494,63,true,25,8,5,33.4,4.6,4.6,4.1,77.7,72.7,1551.8,2316,7,11
2025-01-12,VY1793,MAD,FCO,272,1,6458,22,8,3288.7,1341.6,863,11039,1258,149,149,false,C17,T4,A319,180,18,162,151.1,204.2,55542.4,36623.6,3.8,0,Nublado,Nublado,10,10,15.7,14.2,1016.8,1017.5,90,70,5,0,244,544,51,false,18,4,1,38.8,4.9,4.6,4.3,79.2,65.4,1500.1,2014,8,9
2025-01-13,IB7570,MAD,ORY,148,7,6572,20,3,2632.5,1018.8,827,9625,587,105,106,false,C16,T4,A321,220,22,198,67.3,117.2,17345.6,36005.2,4.4,2,Lluvia,Soleado,10,10,18.9,13.1,1008.5,1013.4,75,79,1,1,133,296,51,true,22,5,4,36.6,4.8,4.2,4.6,60.0,61.1,1240.6,1338,14,7
2025-01-14,IB7209,BCN,LEI,209,21,5309,14,7,3530.0,1056.5,855,11427,595,126,134,true,B13,T1,A320,200,20,180,104.5,125.5,26229.5,44635.1,3.7,2,Nublado,Nublado,10,10,15.8,13.7,1016.9,1013.5,73,77,1,2,188,418,52,true,20,5,2,47.2,3.9,3.8,4.2,52.2,73.3,2465.1,1328,7,7
2025-01-15,VY5998,BCN,FCO,156,9,7084,10,7,3592.3,849.6,876,9803,925,121,130,false,B10,T1,A330,250,25,225,62.4,208.3,32494.8,34080.2,4.3,3,Nublado,Lluvia,10,10,16.7,16.0,1012.0,1014.5,86,64,4,1,140,312,44,false,25,6,9,47.3,4.9,4.9,3.7,58.3,62.4,1834.6,1448,10,11
2025-01-16,VY1658,BCN,FAO,196,21,6479,17,3,2229.9,1885.7,879,9603,656,52,67,false,B22,T1,A321,220,22,198,89.1,236.1,46275.6,42349.8,4.5,1,Nublado,Lluvia,10,4,14.3,17.9,1010.0,1018.7,84,89,5,2,176,392,63,false,22,5,4,42.3,4.5,4.8,4.8,55.9,86.1,2107.5,1505,15,12
2025-01-17,IB3931,BCN,FAO,228,27,7332,22,7,1888.9,1849.6,889,11794,640,119,120,true,B5,T1,A319,180,18,162,126.7,182.5,41610.0,33554.0,4.0,1,Lluvia,Nublado,10,10,16.4,12.6,1019.6,1016.4,75,60,4,0,205,456,53,false,18,5,9,44.2,4.1,4.9,4.6,74.2,74.2,2333.5,1680,12,5
2025-01-18,VY6873,MAD,ORY,172,7,6326,16,8,1731.1,2499.4,835,9720,793,59,64,false,B3,T4,A350,300,30,270,57.3,287.5,49450.0,38603.8,3.9,2,Soleado,Soleado,10,10,20.7,13.5,1008.2,1017.7,63,78,3,2,154,344,64,true,30,5,3,47.7,3.8,4.7,4.6,78.7,84.7,2201.6,2121,9,5
2025-01-19,IB4237,MAD,LPA,230,23,5985,10,7,3349.8,2416.7,844,11785,873,139,139,false,C12,T4,A319,180,18,162,127.8,114.8,26404.0,27322.5,4.6,0,Soleado,Lluvia,10,8,19.0,16.9,1017.9,1012.2,75,74,1,0,207,460,52,false,18,8,8,35.5,4.9,3.9,4.4,52.3,75.3,2422.0,1474,13,10
2025-01-20,IB3604,BCN,TFN,183,27,6474,19,6,2368.2,1308.0,805,11347,927,76,90,false,C12,T1,A321,220,22,198,83.2,187.4,34294.2,17772.5,4.1,2,Soleado,Nublado,10,10,14.0,17.3,1011.5,1013.0,73,84,3,1,164,366,52,false,22,1,9,42.5,4.4,4.4,4.4,72.7,71.1,1767.9,1567,11,5
2025-01-21,VY1014,MAD,OVD,203,22,7138,9,6,3013.7,1797.9,856,11134,1259,150,164,true,B24,T4,A319,180,18,162,112.8,185.3,37615.9,15215.9,4.3,3,Nublado,Nublado,10,10,13.8,18.1,1017.4,1012.6,77,88,1,0,182,406,57,true,18,0,6,40.8,4.8,4.2,4.6,72.8,88.9,2490.0,2337,13,10
2025-01-22,VY6592,MAD,GRX,140,12,5192,10,7,2402.6,1816.4,881,11877,1168,50,60,true,A25,T4,A321,220,22,198,63.6,226.3,31682.0,28061.6,4.7,1,Lluvia,Soleado,5,10,18.3,17.4,1019.2,1012.0,89,78,1,2,126,280,49,true,22,2,9,43.5,4.2,4.0,4.1,72.6,81.8,2049.5,1689,13,9
2025-01-23,IB5955,BCN,OVD,223,2,5679,22,7,2254.5,1928.6,829,10368,899,67,76,false,B6,T1,A320,200,20,180,111.5,270.5,60321.5,24221.4,4.3,0,Nublado,Lluvia,10,5,20.2,15.5,1015.1,1013.9,76,87,1,1,200,446,56,false,20,8,2,42.8,4.8,4.3,4.5,59.9,71.6,2467.5,1841,10,7
2025-01-24,VY1932,MAD,LPA,202,30,6612,17,8,2744.4,1420.1,803,11131,835,136,136,true,A17,T4,A350,300,30,270,67.3,107.9,21795.8,17947.6,4.0,0,Nublado,Nublado,10,10,21.4,17.4,1010.5,1009.1,88,87,5,0,181,404,44,true,30,5,6,43.3,4.3,3.8,4.4,61.5,80.1,1219.6,1372,13,11
2025-01-25,VY8640,MAD,LPA,248,26,6452,11,8,1972.1,1134.5,867,11847,748,106,111,true,C16,T4,A319,180,18,162,137.8,184.7,45805.6,14032.8,3.8,3,Nublado,Soleado,10,10,16.3,15.5,1010.7,1012.9,64,68,3,1,223,496,65,false,18,6,2,40.7,3.7,4.9,4.1,61.3,84.7,945.4,1620,15,11
2025-01-26,VY9963,BCN,MXP,232,17,6618,15,6,3079.7,1155.8,800,11648,641,102,119,true,A16,T1,A321,220,22,198,105.5,207.5,48140.0,28097.0,4.9,2,Nublado,Nublado,10,10,13.3,12.7,1016.6,1014.3,81,79,5,1,208,464,56,false,22,5,10,36.4,4.7,4.9,4.8,61.4,62.4,1005.5,1464,14,8
2025-01-27,VY8177,MAD,AMS,270,6,4995,14,8,2650.6,1146.4,804,11090,1127,84,98,false,B19,T4,A320,200,20,180,135.0,154.4,41688.0,22076.7,4.3,3,Lluvia,Nublado,9,10,13.8,20.2,1015.2,1016.8,64,89,5,1,243,540,52,false,20,4,3,41.1,4.6,3.9,4.9,64.5,63.0,2443.0,1308,8,8
2025-01-28,VY5193,MAD,PMI,170,20,6844,9,8,2584.1,1103.0,801,11331,1039,137,148,true,A10,T4,A330,250,25,225,68.0,263.0,44710.0,33235.8,4.5,3,Soleado,Lluvia,10,6,13.0,20.1,1011.6,1019.1,61,86,3,2,153,340,45,true,25,7,2,40.4,3.9,4.9,4.4,50.3,81.4,1984.0,1423,14,12
2025-01-29,IB5283,MAD,FAO,204,24,6596,7,4,3156.1,2105.8,858,11117,778,114,139,false,A8,T4,A350,300,30,270,68.0,228.6,46634.4,21600.0,4.8,2,Nublado,Soleado,10,10,20.2,18.1,1009.8,1008.4,83,81,1,2,183,408,54,false,30,5,10,41.6,4.8,4.5,4.8,55.3,83.9,1172.8,2341,13,5
2025-01-30,IB7350,BCN,FCO,193,16,6587,9,8,2086.5,1392.6,833,11919,1244,50,72,false,A4,T1,A321,220,22,198,87.7,158.5,30590.5,20025.3,4.4,3,Lluvia,Soleado,2,10,21.4,15.8,1008.3,1010.7,71,74,5,0,173,386,59,true,22,7,9,38.6,4.5,4.8,4.8,77.8,64.5,1939.5,1551,11,6
2025-01-31,IB8558,MAD,MAH,189,19,5839,16,3,2460.4,1220.2,862,11946,1057,137,163,false,A7,T4,A320,200,20,180,94.5,157.9,29843.1,47721.0,3.9,1,Nublado,Soleado,10,10,14.3,17.1,1013.0,1012.8,75,74,3,2,170,378,45,false,20,7,2,42.1,3.9,4.1,4.2,51.4,75.7,2378.1,1333,13,10
2025-02-01,IB4900,BCN,VGO,182,28,5137,22,7,2818.2,999.8,814,9289,1278,109,137,false,A25,T1,A319,180,18,162,101.1,213.0,38766.0,35074.2,4.0,1,Nublado,Soleado,10,10,18.8,19.1,1016.1,1019.2,90,73,1,2,163,364,49,false,18,6,5,42.8,4.1,3.7,4.1,59.0,70.1,1663.7,1301,13,9
2025-02-02,VY6868,MAD,FAO,180,10,6205,9,6,2797.5,1226.3,865,11235,408,85,95,false,B16,T4,A330,250,25,225,72.0,139.1,25038.0,45794.6,4.0,3,Nublado,Nublado,10,10,14.3,20.2,1020.0,1008.3,89,60,2,2,162,360,41,false,25,1,3,47.6,4.3,4.5,4.5,73.5,73.3,1019.7,1389,14,8
2025-02-03,IB6174,BCN,LIS,178,23,4415,17,3,1755.5,1489.3,815,9539,530,141,168,true,A10,T1,A321,220,22,198,80.9,254.8,45354.4,30818.8,4.7,1,Nublado,Soleado,10,10,15.1,18.2,1016.0,1013.4,66,70,1,0,160,356,45,false,22,0,2,40.0,4.3,4.8,4.3,75.2,69.4,855.8,1613,10,9
2025-02-04,IB4280,BCN,LEI,261,9,5146,19,8,2836.5,1163.3,854,10646,912,106,107,false,C15,T1,A330,250,25,225,104.4,118.4,30902.4,14780.5,4.3,1,Lluvia,Nublado,6,10,17.0,20.4,1014.3,1017.5,87,63,5,1,234,522,55,true,25,3,3,39.4,4.9,4.8,4.0,68.7,76.8,1986.6,1756,15,8
2025-02-05,IB4702,MAD,ACE,192,8,5087,10,8,2494.9,1629.0,811,11323,741,137,145,true,A6,T4,A321,220,22,198,87.3,103.1,19795.2,25169.6,3.9,1,Nublado,Soleado,10,10,15.8,20.8,1015.1,1011.3,78,71,3,0,172,384,58,true,22,2,5,40.4,4.5,4.1,4.3,55.1,72.6,1026.9,1476,13,5
2025-02-06,IB7839,MAD,IBZ,142,25,7305,13,3,2580.9,2268.8,809,10594,638,58,66,true,C14,T4,A350,300,30,270,47.3,175.9,24977.8,33452.9,4.7,2,Soleado,Nublado,10,10,20.8,13.4,1018.3,1012.0,87,77,2,1,127,284,45,true,30,4,3,34.6,4.9,4.6,3.8,76.2,86.7,1987.6,2184,14,9
2025-02-07,IB5602,MAD,MAH,262,28,4337,13,8,3568.9,1138.1,881,10126,1029,65,81,true,B14,T4,A320,200,20,180,131.0,112.1,29370.2,47243.9,4.2,0,Lluvia,Soleado,10,10,15.1,16.2,1017.4,1008.4,60,68,3,1,235,524,46,true,20,6,8,36.1,4.4,3.9,4.5,76.0,69.9,751.0,1431,15,11
2025-02-08,VY4629,MAD,GRX,249,19,4046,9,7,2713.8,1023.0,881,10160,592,90,104,false,C8,T4,A320,200,20,180,124.5,171.3,42653.7,15304.9,4.7,1,Lluvia,Nublado,10,10,18.8,18.5,1019.5,1010.6,90,75,2,2,224,498,51,true,20,5,3,43.0,3.9,4.2,3.9,62.6,78.2,1382.1,2179,11,12
2025-02-09,IB8230,BCN,XRY,227,8,5322,21,7,2980.2,2471.1,860,11428,1173,104,112,true,C17,T1,A320,200,20,180,113.5,120.4,27330.8,29663.6,4.2,2,Lluvia,Soleado,8,10,14.3,15.9,1019.4,1011.2,86,61,5,2,204,454,42,true,20,5,2,42.5,4.1,4.6,3.9,55.3,66.1,1666.2,1639,8,7
2025-02-10,IB4383,MAD,SCQ,265,11,5449,21,8,1813.1,1040.2,841,9232,490,75,86,false,B2,T4,A350,300,30,270,88.3,191.7,50800.5,19725.2,4.1,0,Nublado,Nublado,10,10,17.8,21.7,1011.9,1009.0,65,81,1,0,238,530,57,false,30,2,4,39.6,4.8,4.6,4.4,79.2,78.4,2472.2,1304,9,6
2025-02-11,VY7771,MAD,GRO,262,10,4262,22,3,2326.3,1602.8,854,12153,608,139,154,false,A12,T4,A320,200,20,180,131.0,101.3,26540.6,15395.1,4.1,1,Nublado,Nublado,10,10,21.5,19.1,1019.9,1016.9,68,72,5,0,235,524,42,false,20,6,8,34.7,4.3,4.2,3.9,50.1,72.2,1240.7,1792,11,5
2025-02-12,IB5516,BCN,LPA,178,1,4803,8,6,2339.6,2010.7,840,11945,1073,81,88,true,C12,T1,A319,180,18,162,98.9,182.1,32413.8,34550.5,4.1,2,Soleado,Soleado,10,10,19.8,17.3,1011.9,1011.3,76,64,4,2,160,356,56,true,18,1,7,41.6,4.6,4.3,4.1,59.7,89.0,1254.1,1764,8,11
2025-02-13,VY8029,MAD,MAH,171,3,6353,7,6,3356.6,1448.7,870,11072,1259,138,151,false,A14,T4,A350,300,30,270,57.0,121.0,20691.0,20510.4,4.5,3,Nublado,Soleado,10,10,21.1,14.8,1010.8,1016.1,77,90,4,1,153,342,57,false,30,7,1,38.2,4.4,4.8,4.4,51.7,77.7,1601.1,2207,8,6
2025-02-14,IB8612,MAD,MXP,201,2,5777,8,8,3264.0,823.7,858,10808,1098,139,147,true,C10,T4,A319,180,18,162,111.7,103.6,20823.6,46588.9,4.3,0,Lluvia,Nublado,2,10,16.5,21.8,1019.5,1009.8,67,86,1,0,180,402,59,true,18,0,1,38.9,3.7,3.8,3.9,77.4,85.7,1559.1,1542,11,6
2025-02-15,IB6437,MAD,GRX,234,8,7477,15,6,3762.8,1608.0,831,11053,1195,149,164,false,C4,T4,A321,220,22,198,106.4,113.4,26535.6,38520.8,3.8,0,Nublado,Lluvia,10,5,13.5,13.6,1017.6,1018.4,70,70,4,2,210,468,55,true,22,0,6,45.1,4.7,4.6,4.4,51.0,89.2,2308.1,1748,6,8
2025-02-16,IB2101,MAD,OVD,147,27,7135,17,6,2247.9,1646.7,887,9821,692,87,107,false,C16,T4,A319,180,18,162,81.7,199.3,29297.1,16970.7,4.2,1,Nublado,Nublado,10,10,20.7,21.2,1011.3,1017.0,88,80,3,0,132,294,51,false,18,4,9,48.5,4.3,3.8,4.3,55.5,61.5,1563.1,1636,12,8
2025-02-17,VY2280,MAD,ACE,185,17,6437,7,5,1897.1,2158.3,842,9749,834,108,108,true,A2,T4,A321,220,22,198,84.1,147.2,27232.0,19609.4,3.8,2,Lluvia,Lluvia,4,9,19.0,19.6,1014.5,1015.1,85,78,1,0,166,370,60,false,22,3,10,41.0,3.7,4.6,3.8,57.8,72.0,2025.1,2033,13,10
2025-02-18,IB3635,BCN,GRO,233,0,5026,17,5,3783.0,1852.0,868,11891,1287,82,90,false,A14,T1,A330,250,25,225,93.2,202.9,47275.7,26591.6,3.7,3,Lluvia,Lluvia,3,9,14.0,19.6,1008.4,1009.9,77,86,2,2,209,466,61,false,25,1,3,38.8,4.0,4.8,3.9,63.4,81.7,1438.5,2191,8,8
2025-02-19,IB3653,MAD,LHR,214,0,6229,20,6,3174.3,2381.5,808,11176,475,112,115,true,B12,T4,A320,200,20,180,107.0,289.5,61953.0,26711.7,4.5,0,Soleado,Nublado,10,10,18.6,20.3,1017.0,1016.9,78,79,5,0,192,428,47,false,20,7,4,46.1,4.9,4.9,4.2,72.2,72.6,819.4,1817,14,10
2025-02-20,VY4142,BCN,TFN,276,13,7374,16,3,3532.1,1321.1,807,11059,990,146,165,false,C1,T1,A330,250,25,225,110.4,129.2,35659.2,28126.0,4.4,1,Lluvia,Lluvia,7,9,14.1,17.6,1019.9,1010.6,64,82,2,2,248,552,54,false,25,7,5,43.2,4.0,4.4,3.9,62.2,72.6,2062.9,1693,13,9
2025-02-21,IB4322,BCN,BJZ,152,24,4081,7,5,3420.8,865.4,807,11900,1074,92,107,false,A4,T1,A321,220,22,198,69.1,129.7,19714.4,47382.6,4.8,0,Lluvia,Soleado,4,10,19.6,17.7,1015.2,1019.0,82,61,5,0,136,304,44,false,22,5,4,40.5,4.5,4.3,4.2,79.2,65.8,2086.1,1418,9,10
2025-02-22,VY6314,MAD,LHR,272,17,6066,9,5,2109.5,1889.4,840,11237,1279,53,62,true,C18,T4,A350,300,30,270,90.7,188.0,51136.0,21735.0,4.9,1,Nublado,Soleado,10,10,20.9,20.4,1014.4,1008.6,67,61,1,1,244,544,55,true,30,0,7,40.0,4.7,4.2,4.9,55.0,60.7,1190.2,1721,15,11
2025-02-23,VY9086,BCN,GRO,247,7,4766,17,4,3673.0,2004.5,814,9258,1228,113,126,false,C13,T1,A321,220,22,198,112.3,236.2,58341.4,19884.5,3.8,0,Lluvia,Lluvia,7,2,20.3,12.9,1016.5,1018.9,67,67,5,2,222,494,48,false,22,8,9,44.3,4.2,4.1,4.3,72.4,61.5,1833.7,2237,7,12
2025-02-24,VY2437,MAD,ORY,254,20,5047,18,4,3257.9,1315.9,843,10024,888,101,122,false,B10,T4,A319,180,18,162,141.1,119.6,30378.4,32976.6,4.9,2,Soleado,Nublado,10,10,19.2,20.8,1010.6,1019.1,84,80,1,2,228,508,65,true,18,3,7,46.7,3.9,4.8,4.4,66.0,70.9,2168.6,2030,6,10
2025-02-25,IB3408,MAD,LEI,193,18,6998,13,4,2627.8,871.5,803,11681,1248,84,85,true,B19,T4,A330,250,25,225,77.2,285.5,55101.5,35813.7,3.9,1,Lluvia,Nublado,4,10,12.4,13.0,1018.0,1011.1,72,90,2,1,173,386,55,true,25,2,3,42.4,3.7,3.7,4.4,71.8,77.5,1585.8,2344,6,12
2025-02-26,IB7020,BCN,TFN,153,0,6810,9,5,2243.1,907.9,834,11120,1189,140,144,true,A7,T1,A320,200,20,180,76.5,192.5,29452.5,27662.5,4.6,2,Nublado,Nublado,10,10,13.6,21.2,1009.7,1019.6,71,68,1,1,137,306,56,true,20,5,8,47.2,4.3,4.2,4.2,65.9,75.8,1931.7,1340,15,11
2025-02-27,VY4527,MAD,LEI,243,11,5288,15,8,3136.9,1830.2,806,9275,1091,76,95,true,B9,T4,A321,220,22,198,110.5,244.9,59510.7,28132.6,3.8,3,Lluvia,Soleado,2,10,20.6,13.6,1018.7,1019.3,90,60,3,1,218,486,52,false,22,8,8,43.1,4.2,4.1,4.5,61.7,72.2,1183.8,1526,11,7
2025-02-28,VY6430,MAD,AGP,260,11,7113,11,7,3607.9,2036.1,860,9949,859,121,130,true,B7,T4,A321,220,22,198,118.2,211.4,54964.0,33281.8,4.5,0,Nublado,Nublado,10,10,12.8,12.9,1017.5,1011.1,63,75,2,1,234,520,42,true,22,4,3,35.0,4.9,4.2,3.8,59.4,61.3,1451.9,1897,8,6
2025-03-01,VY6698,BCN,SCQ,181,14,5293,22,3,3194.1,1566.2,884,11506,524,84,98,false,C6,T1,A320,200,20,180,90.5,291.5,52761.5,15563.0,3.7,0,Soleado,Nublado,10,10,20.3,12.6,1018.1,1015.0,73,80,5,1,162,362,41,false,20,6,3,47.9,3.9,4.2,4.8,53.9,64.6,2482.6,1969,10,9
2025-03-02,VY9982,MAD,CDG,214,18,4440,13,4,3501.2,1121.4,826,9172,827,131,142,false,A11,T4,A320,200,20,180,107.0,275.2,58892.8,27926.5,4.6,2,Lluvia,Soleado,8,10,18.2,15.9,1018.5,1013.7,70,76,5,0,192,428,47,true,20,0,10,34.8,4.5,4.0,4.9,64.9,74.9,1808.3,2249,15,10
2025-03-03,VY2521,BCN,CDG,153,18,5807,9,6,2294.4,1253.3,809,11550,1013,54,73,true,B10,T1,A350,300,30,270,51.0,195.7,29942.1,15622.7,3.9,0,Lluvia,Soleado,2,10,21.3,19.3,1017.9,1015.5,65,84,1,0,137,306,55,false,30,2,2,42.2,4.7,4.2,4.5,51.5,63.1,2056.0,2076,14,11
2025-03-04,IB5357,MAD,AGP,233,17,4474,7,5,1725.7,1564.3,823,11824,555,104,120,true,A3,T4,A330,250,25,225,93.2,181.6,42312.8,23641.6,4.7,3,Soleado,Lluvia,10,2,14.0,18.6,1016.5,1014.0,77,89,4,2,209,466,61,false,25,2,2,44.4,4.3,4.1,4.7,76.2,81.6,1775.1,1866,8,7
2025-03-05,IB2583,BCN,FCO,279,9,7174,10,5,2250.2,891.8,875,11805,443,55,56,false,B19,T1,A330,250,25,225,111.6,142.6,39785.4,39349.7,3.8,2,Soleado,Nublado,10,10,18.4,20.3,1016.4,1016.2,68,81,1,2,251,558,54,false,25,7,4,44.6,4.5,4.3,4.0,68.9,79.7,1088.7,1695,8,10
2025-03-06,IB3353,BCN,AMS,225,4,5796,22,7,1957.8,902.6,866,9640,596,148,154,true,A10,T1,A330,250,25,225,90.0,287.4,64665.0,29780.4,3.8,0,Lluvia,Nublado,10,10,17.7,21.9,1018.7,1015.7,85,63,5,2,202,450,41,false,25,4,8,46.3,4.3,4.2,4.7,58.5,69.7,865.4,1334,7,8
2025-03-07,IB5647,BCN,OVD,200,2,4489,9,4,2527.7,2423.7,803,10911,1241,141,149,true,A19,T1,A320,200,20,180,100.0,126.1,25220.0,14876.8,4.7,3,Soleado,Nublado,10,10,17.4,12.2,1009.3,1013.5,72,87,1,1,180,400,65,false,20,8,6,47.6,4.7,4.8,4.8,55.5,84.1,2238.7,2028,11,6
2025-03-08,VY4583,BCN,GRX,212,21,5859,16,7,2746.3,1081.9,826,10737,1104,100,100,true,A9,T1,A319,180,18,162,117.8,145.7,30888.4,24014.6,4.5,0,Soleado,Nublado,10,10,12.8,20.0,1016.2,1012.8,83,87,4,0,190,424,49,false,18,3,9,45.9,4.4,3.9,4.2,60.8,84.8,2036.9,1565,13,10
2025-03-09,IB5388,BCN,MAH,188,2,5987,22,5,3029.3,1880.8,857,11082,1052,51,52,true,C12,T1,A319,180,18,162,104.4,107.9,20285.2,44145.1,3.9,3,Lluvia,Lluvia,2,10,21.0,21.8,1008.0,1016.2,82,65,3,1,169,376,54,false,18,4,10,44.9,3.9,3.9,4.7,68.1,85.9,1373.3,1672,12,9
2025-03-10,IB2186,BCN,FCO,244,25,4210,18,5,2412.2,1516.3,852,10399,1289,59,70,false,A23,T1,A321,220,22,198,110.9,251.4,61341.6,15257.7,4.8,3,Lluvia,Lluvia,2,8,21.1,12.2,1010.1,1017.1,73,85,1,1,219,488,54,false,22,2,4,39.2,4.8,4.1,4.1,59.0,62.7,1973.1,2021,14,10
2025-03-11,VY2381,MAD,BJZ,157,12,5080,18,3,2315.0,906.5,881,11569,1186,107,120,true,B7,T4,A321,220,22,198,71.4,162.4,25496.8,25722.2,4.0,1,Lluvia,Soleado,3,10,20.5,18.0,1019.8,1012.1,67,83,4,0,141,314,48,true,22,4,6,48.4,4.7,3.8,4.8,69.4,79.0,1370.4,1409,6,12
2025-03-12,VY4608,BCN,IBZ,257,10,6081,15,6,2708.5,1031.7,850,11905,438,57,72,true,B12,T1,A350,300,30,270,85.7,200.7,51579.9,47532.5,4.0,3,Lluvia,Lluvia,6,9,17.0,18.1,1010.5,1010.4,60,84,4,0,231,514,46,false,30,0,4,40.0,4.3,4.2,4.2,76.1,67.0,1918.0,1824,9,5
2025-03-13,IB9662,MAD,ACE,191,29,4452,19,6,3657.2,868.0,879,9981,547,55,71,true,C9,T4,A350,300,30,270,63.7,119.5,22824.5,28613.5,4.4,1,Nublado,Lluvia,10,3,21.7,16.5,1017.4,1008.5,79,79,1,0,171,382,47,true,30,0,4,34.7,4.3,3.9,4.7,66.6,83.3,2186.8,1522,14,12
2025-03-14,VY9388,MAD,VGO,225,24,6490,7,4,2400.1,1393.7,809,11568,1216,143,161,false,C8,T4,A320,200,20,180,112.5,135.0,30375.0,41628.6,4.3,2,Soleado,Nublado,10,10,15.5,17.9,1010.8,1014.3,83,87,1,2,202,450,53,true,20,3,5,44.8,4.3,4.7,4.6,71.4,72.4,1064.0,2352,14,10
2025-03-15,VY8068,BCN,SVQ,194,25,4081,22,7,2301.2,2398.9,871,10902,618,135,147,false,B10,T1,A321,220,22,198,88.2,154.8,30031.2,41376.0,4.1,2,Soleado,Lluvia,10,9,17.1,17.2,1011.9,1008.2,78,77,3,2,174,388,55,false,22,8,8,48.7,4.3,4.7,4.3,61.7,70.6,1107.3,2040,13,11
2025-03-16,IB2020,MAD,LHR,193,29,4324,14,5,3268.3,1423.8,857,10645,487,146,149,false,C9,T4,A321,220,22,198,87.7,180.5,34836.5,18259.9,4.6,1,Soleado,Lluvia,10,2,17.1,14.6,1013.7,1015.7,81,89,2,2,173,386,50,false,22,2,7,40.2,3.7,4.6,4.5,62.9,85.3,2186.5,1984,11,6
2025-03-17,IB9326,BCN,BJZ,215,17,5962,16,6,2903.2,1441.3,811,9673,639,110,134,false,C5,T1,A330,250,25,225,86.0,207.2,44548.0,46173.9,4.8,3,Lluvia,Lluvia,2,4,13.8,18.6,1019.4,1008.5,74,84,2,2,193,430,44,false,25,3,4,35.5,3.8,4.6,4.1,63.7,75.7,1198.7,2078,12,7
2025-03-18,IB4020,BCN,GRX,257,3,5337,8,6,3103.4,1593.2,867,10382,1023,88,101,true,B6,T1,A319,180,18,162,142.8,168.7,43355.9,19176.6,4.5,1,Nublado,Nublado,10,10,16.9,18.2,1011.8,1013.5,81,79,5,1,231,514,59,false,18,1,4,37.4,4.4,3.7,4.9,63.1,86.2,2030.4,1706,14,6
2025-03-19,IB5885,BCN,XRY,200,17,7308,11,8,2157.5,2273.5,857,11281,896,114,136,true,A14,T1,A321,220,22,198,90.9,203.5,40700.0,19451.8,4.3,0,Nublado,Soleado,10,10,13.0,14.6,1018.7,1012.7,63,85,5,1,180,400,63,true,22,3,4,36.4,4.7,3.8,3.8,52.9,86.7,2153.8,1719,6,11
2025-03-20,IB6754,MAD,LPA,230,25,7185,16,8,1755.4,1129.7,808,11784,1266,74,103,false,A1,T4,A330,250,25,225,92.0,224.0,51520.0,34665.1,4.6,2,Soleado,Nublado,10,10,18.2,20.5,1011.5,1008.9,60,82,2,0,207,460,56,true,25,5,1,35.1,4.2,4.0,4.7,57.4,73.5,1209.3,1322,6,5
2025-03-21,VY9022,BCN,LPA,252,25,6385,12,4,1893.8,1015.7,854,11103,1238,99,128,true,A20,T1,A321,220,22,198,114.5,214.5,54054.0,40688.7,3.8,1,Soleado,Lluvia,10,8,13.3,15.5,1011.2,1011.9,86,85,3,1,226,504,43,true,22,5,5,34.8,3.8,4.8,4.6,72.9,65.4,745.8,2247,10,9
2025-03-22,VY3785,MAD,ORY,191,0,6784,17,5,2043.6,984.4,879,10668,1101,107,115,true,C11,T4,A330,250,25,225,76.4,252.3,48189.3,17577.9,3.9,1,Soleado,Lluvia,10,5,19.5,18.1,1013.1,1014.1,70,84,1,0,171,382,64,false,25,1,4,33.6,3.8,4.7,4.9,54.8,64.9,1940.1,1991,6,9
