restaurant_id,restaurant_name,country_code,city,address,locality,locality_verbose,longitude,latitude,cuisines,average_cost_for_two,currency,has_table_booking,has_online_delivery,is_delivering_now,switch_to_order_menu,price_range,aggregate_rating,rating_color,rating_text,votes,date_review,date_posted
18279476,Choice Corner,1,New Delhi,"2/70 Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1841987,28.6362195,Street Food,120,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,6,1716596693562,2024-05-25 00:24:53.562469
18294260,Chowringhee,1,New Delhi,"1/B-27, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1887382,28.6434531,"North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,No,No,2,2.7,Orange,Average,5,1714437400562,2024-04-30 00:36:40.562475
7409,Darshan Dhaba,1,New Delhi,"54, Main Market, Old Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1849429,28.6409097,"North Indian, Beverages",100,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,16,1713901052562,2024-04-23 19:37:32.562480
8912,Domino's Pizza,1,New Delhi,"1, Ground Floor, Plot 22-B, Pusa Road, Bada Bazar Marg, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.18654,28.6431648,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,119,1742255832562,2025-03-17 23:57:12.562486
18224550,Durga Dhaba,1,New Delhi,"R Block, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.18191,28.6376128,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,6,1726588500562,2024-09-17 15:55:00.562492
18363093,Flashback Midnight Hunger,1,New Delhi,"Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1778506,28.643732,"Italian, Continental, Fast Food, Chinese",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,50,1713907465562,2024-04-23 21:24:25.562498
307511,Flavours of Punjab,1,New Delhi,"Shop 4, B/64, Main Shankar Road, Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1809053,28.6380274,"North Indian, Chinese",750,Indian Rupees(Rs.),Yes,Yes,No,No,2,2.5,Orange,Average,165,1719803957562,2024-07-01 03:19:17.562504
18369767,Flirty Momo's,1,New Delhi,"2/70, Shankar Road, Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1842572,28.6362165,Chinese,350,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,12,1713555760562,2024-04-19 19:42:40.562509
17977795,Food Factory,1,New Delhi,"23, Double Storey Market, New, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.175828,28.632301,"North Indian, Chinese, Mughlai",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.0,Orange,Average,14,1725064620562,2024-08-31 00:37:00.562515
18455210,Foodies Joint,1,New Delhi,"4A/1, Bada Bazar Road, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.18303673,28.63823106,"Fast Food, North Indian, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,20,1718990239562,2024-06-21 17:17:19.562521
313258,Fresh Meat CO,1,New Delhi,"Shop 124, Shanker Road Market, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1804127,28.6380933,"Raw Meats, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,4,1715934834562,2024-05-17 08:33:54.562527
7452,Friends Restaurant,1,New Delhi,"27-A, Main Market, Opposite Syndicate Bank, Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1856029,28.6416685,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,117,1722877540562,2024-08-05 17:05:40.562533
7373,Giani,1,New Delhi,"Shankar Road, Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1809764,28.6380397,"Ice Cream, Desserts",300,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,40,1715142285562,2024-05-08 04:24:45.562538
309445,Green Chick Chop,1,New Delhi,"684, Ground Floor, Double Story, New, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1776202,28.6436486,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,17,1722678743562,2024-08-03 09:52:23.562544
18468651,Havmor Ice Cream,1,New Delhi,"Shankar Road, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.181651,28.637767,"Ice Cream, Desserts",200,Indian Rupees(Rs.),No,Yes,No,No,1,2.8,Orange,Average,7,1731342747562,2024-11-11 16:32:27.562550
8671,Hot Pot,1,New Delhi,"Shankar Road Market, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1802949,28.6382645,"Chinese, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,2.5,Orange,Average,111,1724464569562,2024-08-24 01:56:09.562556
308049,Hyderabadi Biryani Parlour,1,New Delhi,"Shop 7, Opposite Rapid Flour Mill, Old Rajinder Nagar Market, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1852251,28.6415127,"Biryani, North Indian",300,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,66,1725764465562,2024-09-08 03:01:05.562562
307519,iGNiTE,1,New Delhi,"13, Opposite Rapid Flour Mill, Old Rajinder Nagar Market, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1851613,28.6415262,"North Indian, Chinese",650,Indian Rupees(Rs.),No,Yes,No,No,2,3.0,Orange,Average,110,1729574197562,2024-10-22 05:16:37.562568
18034082,Just Cakez,1,New Delhi,"2/76, Sir Ganga Ram Road, Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1843844,28.6361574,Bakery,500,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,6,1711399145562,2024-03-25 20:39:05.562573
18237343,Kay's Bar-Be-Que,1,New Delhi,"2/70, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1843284,28.6361662,North Indian,400,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,6,1720360898562,2024-07-07 14:01:38.562579
8658,Kolkata Kathi Roll,1,New Delhi,"Opposite Axis Bank, Main Market, Old, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1846576,28.640745,Fast Food,100,Indian Rupees(Rs.),No,No,No,No,1,2.6,Orange,Average,24,1723655395562,2024-08-14 17:09:55.562585
307702,Madras Cafe,1,New Delhi,"10/20, Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1787112,28.6441954,"South Indian, Chinese",350,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,29,1736100744562,2025-01-05 18:12:24.562591
300300,Mama's Chinese Kitchen,1,New Delhi,"4/52, Main Shankar Road, Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1819977,28.6374978,Chinese,750,Indian Rupees(Rs.),No,No,No,No,2,3.0,Orange,Average,58,1733163654562,2024-12-02 18:20:54.562596
3131,Mama's Nu Khana Khazana,1,New Delhi,"4/60, Main Shankar Road, Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1817642,28.6373291,"North Indian, Chinese, Mughlai",900,Indian Rupees(Rs.),Yes,No,No,No,2,2.6,Orange,Average,169,1724162608562,2024-08-20 14:03:28.562602
18446480,Marathi Katta,1,New Delhi,"Shop 9, Old Rajinder Nagar Market, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.18502257,28.64091673,"Fast Food, Maharashtrian, North Indian",250,Indian Rupees(Rs.),No,Yes,No,No,1,2.7,Orange,Average,11,1725366256562,2024-09-03 12:24:16.562608
311383,Mitra Da Dhaba,1,New Delhi,"J-424, New Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1788585,28.6389356,North Indian,350,Indian Rupees(Rs.),No,Yes,No,No,1,2.8,Orange,Average,55,1722452576562,2024-07-31 19:02:56.562614
2751,Moti Mahal Delux - Kebab Trail,1,New Delhi,"R-551, New Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1773147,28.6399016,"North Indian, Mughlai, Chinese",1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.2,Orange,Average,102,1719662207562,2024-06-29 11:56:47.562619
18395392,Nirula's Ice Cream,1,New Delhi,"6/80, Old Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1798317,28.6387701,"Ice Cream, Desserts",250,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,10,1720998275562,2024-07-14 23:04:35.562625
306067,Oberoi Biryani,1,New Delhi,"1/123, Opposite BSES Office, Shankar Road, Old, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1851026,28.6358601,"Biryani, North Indian",600,Indian Rupees(Rs.),No,No,No,No,2,2.6,Orange,Average,135,1742516082562,2025-03-21 00:14:42.562631
8688,Pappu Ka Dhaba,1,New Delhi,"143, Shankar Road, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1796308,28.6385828,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,25,1731626374562,2024-11-14 23:19:34.562637
7306,Peshawar Sweets Shop,1,New Delhi,"114, Shankar Road Market, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1807286,28.638266,"Street Food, Mithai",150,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,79,1712005331562,2024-04-01 21:02:11.562645
18277238,Piyu Kitchen,1,New Delhi,"3/8,Old Rajinder Nagar, Opposite Sanatan Dharm Mandir, Main Shankar Road, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1842643,28.6363021,"North Indian, Chinese",800,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,13,1725798882562,2024-09-08 12:34:42.562654
18107869,Posh Spice,1,New Delhi,"Shop 12, B-1/8, Apsara Arcade, Pusa Road, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1889084,28.6434584,Fast Food,300,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,12,1740326860562,2025-02-23 16:07:40.562660
7442,Prince Chicken & Mutton Shop,1,New Delhi,"95, Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1849341,28.6406426,"Raw Meats, North Indian",600,Indian Rupees(Rs.),No,No,No,No,2,2.6,Orange,Average,22,1732209730562,2024-11-21 17:22:10.562665
7448,Punjab Chicken & Bar-Be-Que,1,New Delhi,"100, Main Market, Old, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1847405,28.6400561,North Indian,600,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,5,1711806083562,2024-03-30 13:41:23.562671
307075,Republic of Chicken,1,New Delhi,"100, Old Rajinder Nagar Market, Near UCO Market, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1849192,28.6406889,"Raw Meats, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,33,1711227622562,2024-03-23 21:00:22.562677
305392,Sagar Ratna,1,New Delhi,"Plot 22, 1st Floor, Bazar Marg, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1865864,28.6428784,"South Indian, North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,No,No,2,2.7,Orange,Average,120,1712095674562,2024-04-02 22:07:54.562683
18248991,Sardar A Pure Meat Shop,1,New Delhi,"5/46, Shankar Road, Old, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1804107,28.6383225,"Raw Meats, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,7,1727400013562,2024-09-27 01:20:13.562688
18420444,Shama Chicken Corner,1,New Delhi,"37/1, Old, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.18484,28.6409495,Mughlai,300,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,4,1714090858562,2024-04-26 00:20:58.562702
311787,Shawarma King's,1,New Delhi,"53/5, Opposite Andhra Bank, Bada Bazar Marg, Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1764955,28.6437563,Fast Food,250,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,7,1732328694562,2024-11-23 02:24:54.562709
8660,Sindh Sweet Corner,1,New Delhi,"131, Shankar Road Market, New, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.180053,28.6383473,"Mithai, Street Food",200,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,22,1719367058562,2024-06-26 01:57:38.562715
18282048,Singh Tawa Corner,1,New Delhi,"3/32, Opposite Post Office, Shankar Road, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1835142,28.6366196,North Indian,600,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average,10,1727356006562,2024-09-26 13:06:46.562721
8666,Singh's Kitchen,1,New Delhi,"4-D/13, Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1822871,28.6392731,"Chinese, Fast Food",400,Indian Rupees(Rs.),No,Yes,No,No,1,2.7,Orange,Average,84,1725807441562,2024-09-08 14:57:21.562726
8667,South Indian Cafe,1,New Delhi,"140, Shankar Road Market, New, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1796612,28.6385698,South Indian,250,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,18,1723969391562,2024-08-18 08:23:11.562732
7441,Subway,1,New Delhi,"60/17, Old Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1848697,28.6402723,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,152,1713192092562,2024-04-15 14:41:32.562738
3132,Swaad Bar-Be-Que,1,New Delhi,"4A/61, Main Shankar Road, Old, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1819781,28.6374266,"North Indian, Chinese",600,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,27,1717543637562,2024-06-04 23:27:17.562743
7342,Tadak Punjabi,1,New Delhi,"4 D/9, Old Rajinder Nagar Market, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1787607,28.6443538,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,41,1725551470562,2024-09-05 15:51:10.562749
301242,Tandoori Delights,1,New Delhi,"43, Near Rapid Floor Mill, Rajinder Nagar Market, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1854718,28.6412916,"North Indian, Mughlai",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.5,Orange,Average,40,1712818438562,2024-04-11 06:53:58.562755
18429387,The Culinary Pitaara,1,New Delhi,"Near Rajinder Nagar Metro Station, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1785489,28.6425064,"North Indian, Chinese",900,Indian Rupees(Rs.),No,Yes,No,No,2,2.8,Orange,Average,7,1735063608562,2024-12-24 18:06:48.562761
18453448,The Grill Cafe,1,New Delhi,"76, Block 53, Old Rajindra Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.18509823,28.64060998,"Cafe, Fast Food, Pizza",250,Indian Rupees(Rs.),No,Yes,No,No,1,3.4,Orange,Average,21,1722411311562,2024-07-31 07:35:11.562767
18369771,The Sunset,1,New Delhi,"71 Old Rajinder Nagar Market, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1846194,28.6407597,Mughlai,500,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average,7,1739694248562,2025-02-16 08:24:08.562772
309255,Tomatoes Kitchen,1,New Delhi,"Shop 77, Next to Axis Bank, Old Rajendra Nagar Market, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1846297,28.6407064,"North Indian, Chinese, Fast Food",700,Indian Rupees(Rs.),No,Yes,No,No,2,2.9,Orange,Average,135,1732618238562,2024-11-26 10:50:38.562778
307278,Udupi Eating House,1,New Delhi,"4, Ground Floor, Old, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1852191,28.6416652,South Indian,350,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,53,1741909672562,2025-03-13 23:47:52.562784
311760,Wrapss,1,New Delhi,"57/16, Near HDFC Bank, Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1859204,28.6421751,"Chinese, Fast Food",350,Indian Rupees(Rs.),No,Yes,No,No,1,3.1,Orange,Average,140,1740572939562,2025-02-26 12:28:59.562790
18443750,Burger Point,1,New Delhi,"Shop 47, Near Kotak Mahindra Bank, Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1854191,28.6409682,"Burger, Fast Food",300,Indian Rupees(Rs.),No,Yes,No,No,1,3.7,Yellow,Good,25,1730787528562,2024-11-05 06:18:48.562796
307700,Kings,1,New Delhi,"3/72, Main Shankar Road, Old, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1826464,28.6372098,"Desserts, Ice Cream",300,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,83,1723198228562,2024-08-09 10:10:28.562801
18381646,Millionaire - Powered by Wrapss,1,New Delhi,"17-B, Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1858395,28.6425402,"Burger, Fast Food",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.5,Yellow,Good,27,1731792077562,2024-11-16 21:21:17.562807
308054,Punjabi Chaap Corner,1,New Delhi,"Shop 27, Opposite Syndicate Bank, Near Rapid Flour Mills, Old Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1856699,28.6415906,"Fast Food, North Indian",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,107,1725425479562,2024-09-04 04:51:19.562813
18427200,Spooky Sky,1,New Delhi,"Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.178993,28.635268,"Italian, Chinese, North Indian",650,Indian Rupees(Rs.),No,Yes,Yes,No,2,3.5,Yellow,Good,38,1730950802562,2024-11-07 03:40:02.562819
7427,Standard Corner,1,New Delhi,"99, Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1848343,28.6401823,North Indian,100,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,87,1736370397562,2025-01-08 21:06:37.562824
18261149,The Canteen,1,New Delhi,"Shop 70, Old Rajinder Nagar Market, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1845831,28.6407532,"Cafe, South Indian, North Indian, Bakery",550,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,126,1735773836562,2025-01-01 23:23:56.562830
18322646,The Diet Kitchen,1,New Delhi,Rajinder Nagar,Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1825191,28.6371834,"Continental, Healthy Food",700,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,39,1730005521562,2024-10-27 05:05:21.562836
310912,The Flashback,1,New Delhi,"53/5, Opposite Andhra Bank, Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1842868,28.640178,"Cafe, Italian, Chinese",700,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,617,1734907777562,2024-12-22 22:49:37.562842
18334635,The Mashal,1,New Delhi,"11, Old Rajinder Nagar Market, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1851848,28.6416314,"Mughlai, North Indian",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,26,1728151744562,2024-10-05 18:09:04.562848
18487016,Chillax Cafe And Bistro,1,New Delhi,"1st Floor, Gate 3, Rajinder Place Metro Station, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",0.0,0.0,"Cafe, Bakery",250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,1715489337562,2024-05-12 04:48:57.562853
18480928,Jee Aao Jee Chole Bhature,1,New Delhi,"Shop 142, Shankar Road Market, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",0.0,0.0,Street Food,150,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,1719611689562,2024-06-28 21:54:49.562859
18446486,LSK Express,1,New Delhi,"4a/57, Old Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.186603,28.640834,"North Indian, Italian, Continental",500,Indian Rupees(Rs.),No,Yes,No,No,2,0.0,White,Not rated,1,1735582420562,2024-12-30 18:13:40.562865
7401,Aggarwal Sweets India,1,New Delhi,"17/10, Main Market Road, Near Gol Chakkar, Old Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1836668,28.6392121,"Mithai, Street Food",200,Indian Rupees(Rs.),No,No,No,No,1,2.4,Red,Poor,52,1719974148562,2024-07-03 02:35:48.562871
18237341,Dilli Treat,1,New Delhi,"3/80, Shankar Road, Old, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1825292,28.6371688,"North Indian, South Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,No,No,2,4.2,Green,Very Good,251,1724169498562,2024-08-20 15:58:18.562877
7428,Dukes Pastry Shop,1,New Delhi,"26/17, Main Bazar, Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.18399361,28.63963084,"Bakery, Fast Food",300,Indian Rupees(Rs.),No,Yes,No,No,1,4.2,Green,Very Good,474,1734568703562,2024-12-19 00:38:23.562882
18420467,HotMess Bakes,1,New Delhi,"Shop 123, Shankar Road, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1804858,28.6381693,"Bakery, Fast Food",750,Indian Rupees(Rs.),No,Yes,No,No,2,4.1,Green,Very Good,101,1712894526562,2024-04-12 04:02:06.562888
18332869,London Street Kitchen,1,New Delhi,"4A-59, Old, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1820929,28.6373909,"North Indian, Mughlai, Chinese",600,Indian Rupees(Rs.),Yes,Yes,No,No,2,4.2,Green,Very Good,163,1738852690562,2025-02-06 14:38:10.562894
18241878,Bablu Chic-Inn,1,New Delhi,"64, J Block Commercial Complex, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.1202901,28.6389393,"Mughlai, North Indian",750,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average,25,1729345598562,2024-10-19 13:46:38.562900
312959,Babu Jhatka,1,New Delhi,"Shop 19, DDA Market, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.1153558,28.6394578,North Indian,500,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average,5,1716409392562,2024-05-22 20:23:12.562906
978,Bal Gopal,1,New Delhi,"46, DDA Market, Opposite Surya Continental, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.1204612,28.6383943,"North Indian, Mughlai",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,49,1739480181562,2025-02-13 20:56:21.562912
306910,Bharat Sweets,1,New Delhi,"Opposite J Block, Main Road, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.1157942,28.6392175,Mithai,100,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,11,1713404948562,2024-04-18 01:49:08.562917
307135,Cafe Blue Tomato,1,New Delhi,"J-13/12, Patel Market, Opposite IDBI Bank, Near Skating Rink Park, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.1162715,28.6421004,"Continental, North Indian, Chinese, Cafe",1400,Indian Rupees(Rs.),Yes,No,No,No,3,3.2,Orange,Average,411,1733305752562,2024-12-04 09:49:12.562923
18363209,Cafe TAB,1,New Delhi,"JA-1A, DDA Flats, Near Sarg Ashram Mandir, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.11567003,28.63090904,Cafe,500,Indian Rupees(Rs.),No,Yes,No,No,2,3.0,Orange,Average,17,1726849710562,2024-09-20 16:28:30.562929
18454700,Cake-O-Licious,1,New Delhi,"2nd Floor, J-12/52, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12051611,28.64100677,Bakery,400,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,11,1724951799562,2024-08-29 17:16:39.562935
308791,Chaap Point,1,New Delhi,"Shop 41, Ground Floor, Banda Bairagi Market, Near Malik Medical Store, Ramesh Nagar, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.1241664,28.6365982,Fast Food,250,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,23,1713534005562,2024-04-19 13:40:05.562941
312589,Chawla Family Restaurant,1,New Delhi,"Shop G3, G4, Opposite Surya Continental, J Block, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.1201458,28.6387744,"North Indian, Chinese, Mughlai",700,Indian Rupees(Rs.),No,Yes,No,No,2,2.9,Orange,Average,8,1730853575562,2024-11-06 00:39:35.562959
977,Chawla Family Restaurant,1,New Delhi,"52-53,  Opposite Surya, DDA Market, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.1200964,28.6387768,"North Indian, Chinese",700,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,93,1712985375562,2024-04-13 05:16:15.562967
