fecha,vuelo,origen,destino,pasajeros,retraso_minutos,combustible_litros,temperatura,tripulacion,equipaje_kg,carga_kg,velocidad_crucero,altitud_crucero,distancia_km,duracion_prevista,duracion_real,escala_tecnica,puerta_embarque,terminal,tipo_avion,capacidad_maxima,asientos_business,asientos_turista,ocupacion_percent,precio_medio,ingresos,costes_operacion,satisfaccion_media,incidencias,clima_origen,clima_destino,visibilidad_origen,visibilidad_destino,viento_origen,viento_destino,presion_origen,presion_destino,humedad_origen,humedad_destino,conexiones,equipaje_perdido,comidas_servidas,bebidas_servidas,peliculas_disponibles,wifi_disponible,asientos_preferentes,mascotas_abordo,asistencias_especiales,edad_media_pasajeros,satisfaccion_comida,satisfaccion_vuelo,satisfaccion_tripulacion,consumo_entretenimiento,uso_wifi_percent,compras_abordo,nivel_combustible_llegada,tiempo_taxi_despegue,tiempo_taxi_aterrizaje
2024-12-28,IB8564,BCN,HOR,280,15,5120,19,8,2756.8,1398.7,856,10726,641,63,86,false,A25,T1,A330,250,25,225,112.0,249.6,69888.0,34062.5,4.5,3,Nublado,Soleado,10,10,15.5,18.3,1012.1,1010.3,65,84,5,1,252,560,49,false,25,0,2,35.8,4.0,4.2,4.9,61.3,61.9,1075.7,1895,12,11
2024-12-29,IB9967,MAD,BJZ,164,23,4315,7,4,2505.0,2049.2,820,11634,1210,77,110,true,C16,T4,A350,300,30,270,54.7,143.8,23583.2,38323.2,4.7,0,Nublado,Soleado,10,10,13.6,21.9,1009.5,1010.4,60,84,4,1,147,328,64,true,30,4,8,37.0,4.4,4.1,4.7,57.0,78.5,1882.6,1427,12,5
2024-12-30,VY6531,BCN,PMI,219,30,5902,16,6,3700.8,1361.1,849,10474,477,72,82,false,A19,T1,A320,200,20,180,109.5,151.4,33156.6,19598.4,4.4,0,Soleado,Nublado,10,10,17.8,21.3,1011.5,1016.2,66,75,3,1,197,438,63,true,20,8,4,43.0,4.7,3.8,4.2,64.7,84.2,1965.4,1374,13,10
2024-12-31,IB3154,MAD,SVQ,184,26,7009,7,8,2988.3,2402.8,849,9041,1048,68,102,true,C18,T4,A321,220,22,198,83.6,172.8,31795.2,20058.3,3.9,3,Nublado,Nublado,10,10,17.8,12.1,1013.0,1014.9,62,74,5,2,165,368,49,false,22,3,3,46.2,4.4,4.4,4.3,63.1,79.4,2424.9,1397,12,5
2025-01-01,IB5558,MAD,LIS,222,27,7225,18,3,3285.8,2437.1,868,9145,970,53,56,false,A14,T4,A330,250,25,225,88.8,121.1,26884.2,49565.1,3.9,3,Nublado,Nublado,10,10,14.7,16.0,1017.1,1014.6,88,82,3,0,199,444,63,false,25,6,6,34.0,4.6,3.7,4.1,77.7,74.6,1352.3,1397,11,10
2025-01-02,VY1371,MAD,GRX,234,10,4491,16,4,2693.3,2369.8,877,9172,578,83,85,true,C6,T4,A350,300,30,270,78.0,159.4,37299.6,46650.1,4.7,3,Soleado,Lluvia,10,2,21.7,13.9,1012.6,1016.0,87,60,2,0,210,468,41,true,30,8,3,39.1,4.2,3.9,3.8,79.3,61.4,830.1,1871,11,8
2025-01-03,VY1161,BCN,ORY,148,16,5635,13,5,3751.9,1105.5,857,10193,1106,92,99,true,A19,T1,A319,180,18,162,82.2,155.7,23043.6,49056.4,4.1,1,Soleado,Nublado,10,10,16.2,18.0,1009.1,1019.6,61,61,3,1,133,296,59,true,18,6,2,38.1,4.3,3.9,3.9,62.4,69.2,1639.7,1848,13,9
2025-01-04,VY8654,MAD,FAO,276,23,5677,8,8,3607.4,1003.7,830,11284,970,139,171,false,C24,T4,A330,250,25,225,110.4,265.6,73305.6,23435.1,4.0,1,Lluvia,Soleado,10,10,17.9,12.0,1015.0,1011.0,90,79,3,2,248,552,47,false,25,3,10,48.3,4.3,4.0,4.5,62.4,60.1,1275.3,2293,6,7
2025-01-05,VY7647,MAD,BIO,201,10,7493,17,3,2534.3,2049.0,857,10626,1165,67,85,true,C11,T4,A319,180,18,162,111.7,153.8,30913.8,20651.5,3.7,2,Lluvia,Soleado,8,10,19.3,12.2,1011.4,1015.5,87,79,5,1,180,402,54,false,18,8,9,46.0,4.7,4.4,3.8,71.1,72.4,2243.1,1308,11,5
2025-01-06,VY3645,BCN,OVD,200,6,5587,16,4,2003.5,1103.7,824,10161,1054,128,137,false,A13,T1,A320,200,20,180,100.0,267.3,53460.0,48458.9,4.3,2,Lluvia,Soleado,6,10,21.8,17.2,1008.3,1018.1,60,73,5,1,180,400,46,false,20,4,3,33.3,4.1,4.6,4.0,79.6,83.6,1642.1,1736,8,9
2025-01-07,VY3667,BCN,LEI,219,22,5073,21,7,2627.9,850.3,889,11823,594,136,145,false,A23,T1,A350,300,30,270,73.0,257.5,56392.5,41766.0,4.3,2,Lluvia,Soleado,10,10,15.4,17.2,1015.1,1008.2,84,71,4,2,197,438,57,true,30,3,5,49.0,3.8,3.8,4.8,79.0,68.2,1449.5,1453,7,6
2025-01-08,VY5400,BCN,LIS,197,7,7153,7,7,3512.8,2316.8,820,10480,491,102,108,false,C5,T1,A320,200,20,180,98.5,113.2,22300.4,15278.4,4.8,1,Soleado,Lluvia,10,4,19.0,15.8,1011.6,1013.6,60,71,4,1,177,394,57,false,20,4,1,48.5,4.3,4.5,4.8,69.3,76.0,1135.0,1378,14,5
2025-01-09,VY6935,MAD,GRX,200,19,4644,18,3,3697.1,1091.0,805,12165,926,86,98,false,B13,T4,A321,220,22,198,90.9,185.6,37120.0,40211.1,4.8,1,Nublado,Lluvia,10,2,20.8,17.4,1016.1,1009.0,82,78,1,0,180,400,47,true,22,2,1,40.2,4.7,4.6,4.3,78.5,67.1,881.7,1609,9,11
2025-01-10,VY1592,MAD,XRY,211,3,4745,13,5,3110.4,986.2,836,9388,767,99,106,true,B14,T4,A350,300,30,270,70.3,291.5,61506.5,45880.2,4.3,2,Soleado,Lluvia,10,6,16.6,18.4,1008.4,1009.8,63,89,4,1,189,422,52,true,30,4,5,36.2,4.2,4.1,4.8,79.1,74.2,1089.4,1907,8,8
2025-01-11,VY5153,MAD,GRO,157,6,4598,11,8,2750.8,1930.0,832,10357,1123,113,127,false,C25,T4,A330,250,25,225,62.8,234.9,36879.3,28487.3,4.8,2,Nublado,Lluvia,10,2,19.3,13.6,1015.7,1019.3,60,76,4,2,141,314,42,false,25,7,6,42.7,4.8,4.4,4.3,79.4,81.2,1338.0,2138,12,7
2025-01-12,IB8654,BCN,SVQ,142,26,6616,15,8,2872.9,2345.7,864,11002,476,82,86,false,A12,T1,A320,200,20,180,71.0,185.5,26341.0,44964.2,4.4,2,Lluvia,Nublado,4,10,15.7,15.5,1009.0,1012.7,77,83,2,2,127,284,62,false,20,5,9,47.7,4.8,4.2,3.8,54.5,88.2,1545.3,1650,15,10
2025-01-13,VY6862,MAD,SCQ,202,23,5235,14,3,2778.9,2007.7,871,12163,1022,84,113,true,C2,T4,A320,200,20,180,101.0,110.2,22260.4,42474.7,4.4,3,Soleado,Soleado,10,10,13.3,16.9,1014.9,1008.9,64,87,3,0,181,404,63,false,20,7,6,43.5,4.9,4.0,3.8,63.8,86.5,1843.7,1420,9,12
2025-01-14,IB7159,BCN,TFN,172,27,5448,7,3,2518.3,943.4,808,10026,565,115,145,true,B22,T1,A320,200,20,180,86.0,289.1,49725.2,37300.7,4.5,0,Nublado,Nublado,10,10,12.1,13.4,1019.8,1019.6,73,78,5,0,154,344,61,false,20,8,8,33.6,4.5,4.6,4.9,70.9,69.5,1346.2,1607,7,10
2025-01-15,VY4832,MAD,VGO,200,3,7277,12,5,2772.6,2166.2,846,9719,1115,142,150,false,C23,T4,A330,250,25,225,80.0,279.5,55900.0,27799.9,4.4,2,Soleado,Lluvia,10,10,14.3,18.0,1016.7,1018.6,72,82,1,2,180,400,45,true,25,8,3,41.9,4.8,3.9,4.7,60.2,65.1,2060.1,2031,13,9
2025-01-16,VY2794,BCN,FAO,141,21,7436,19,5,2282.3,840.1,877,12087,1066,70,83,false,B14,T1,A320,200,20,180,70.5,232.7,32810.7,31982.0,3.9,2,Lluvia,Soleado,4,10,14.8,13.9,1014.0,1012.8,86,64,1,1,126,282,40,true,20,6,8,46.1,4.1,4.1,3.9,77.2,61.7,1098.4,1988,11,8
2025-01-17,IB3409,MAD,PMI,280,2,5900,20,8,3322.6,2376.8,877,10434,1132,51,63,true,A11,T4,A350,300,30,270,93.3,188.7,52836.0,24121.4,3.8,3,Lluvia,Lluvia,9,3,16.9,20.9,1013.6,1008.8,61,77,3,2,252,560,43,true,30,5,3,49.2,4.8,4.0,4.3,70.7,85.0,1579.9,2257,11,9
2025-01-18,VY7531,MAD,HOR,269,26,7363,18,4,3775.6,1181.7,817,11003,556,134,163,false,B16,T4,A320,200,20,180,134.5,156.5,42098.5,33272.6,4.7,0,Soleado,Lluvia,10,7,19.8,14.6,1010.1,1010.8,68,74,1,2,242,538,56,true,20,0,7,49.5,4.8,4.9,3.9,69.3,63.3,2160.9,1909,14,12
2025-01-19,VY9296,BCN,ORY,241,24,5626,9,7,3512.8,2222.5,858,9576,776,105,108,true,C7,T1,A321,220,22,198,109.5,152.5,36752.5,31297.0,4.8,0,Soleado,Nublado,10,10,12.3,19.2,1019.0,1013.9,85,65,1,2,216,482,50,false,22,6,3,37.3,4.2,3.9,3.9,52.3,89.6,1120.3,2181,13,8
2025-01-20,VY7703,BCN,LHR,213,16,6453,7,4,1805.8,2198.2,866,10382,673,105,111,false,C23,T1,A321,220,22,198,96.8,200.3,42663.9,19996.3,4.5,1,Nublado,Soleado,10,10,19.8,18.2,1009.9,1014.1,67,81,5,1,191,426,50,true,22,6,3,34.4,4.7,3.8,3.9,79.8,66.6,2010.1,2278,6,5
2025-01-21,IB9325,MAD,TFS,180,23,6207,17,6,2789.4,1062.9,877,11190,1251,138,152,true,B23,T4,A319,180,18,162,100.0,104.5,18810.0,28978.2,4.4,3,Soleado,Soleado,10,10,12.7,17.0,1017.7,1011.7,74,62,1,1,162,360,50,false,18,3,5,36.0,4.6,4.1,4.1,69.2,75.0,2155.2,1852,12,8
2025-01-22,VY8578,MAD,LPA,210,1,7353,8,4,3745.2,1843.3,814,9383,1275,124,132,true,C22,T4,A321,220,22,198,95.5,153.8,32298.0,29568.2,4.4,1,Soleado,Lluvia,10,3,19.0,19.7,1012.0,1014.2,71,90,1,2,189,420,62,true,22,8,1,39.9,4.9,4.5,3.9,77.7,63.5,1546.3,2330,14,8
2025-01-23,IB1665,MAD,LPA,202,25,4434,12,8,2313.5,1616.8,823,9021,772,141,146,false,B4,T4,A319,180,18,162,112.2,159.4,32198.8,48515.6,4.3,1,Soleado,Nublado,10,10,12.9,17.2,1017.9,1008.7,83,78,1,2,181,404,45,false,18,4,7,41.4,4.9,4.6,4.9,64.9,71.7,2434.4,1336,13,5
2025-01-24,VY3554,BCN,AMS,201,20,7451,11,8,1975.9,1399.2,839,12046,1063,67,73,false,B22,T1,A320,200,20,180,100.5,164.3,33024.3,46937.9,4.5,3,Nublado,Soleado,10,10,21.9,18.4,1014.8,1018.4,87,81,4,1,180,402,59,false,20,5,1,47.0,4.8,3.9,4.0,61.5,66.2,2384.9,2002,12,6
2025-01-25,VY2602,BCN,ORY,265,22,6049,9,3,1866.8,1656.5,885,10745,1236,75,87,false,C25,T1,A320,200,20,180,132.5,164.0,43460.0,20917.5,4.0,1,Nublado,Soleado,10,10,18.6,15.6,1016.1,1014.3,76,88,3,0,238,530,62,true,20,0,5,38.9,3.9,4.3,4.9,64.6,78.1,1378.9,2243,11,8
2025-01-26,VY3844,BCN,TFS,204,20,5737,16,8,2000.7,1387.6,823,10320,447,106,126,false,A18,T1,A330,250,25,225,81.6,161.9,33027.6,18158.8,4.6,3,Soleado,Nublado,10,10,15.5,16.8,1013.5,1014.5,89,87,3,1,183,408,53,false,25,0,10,34.1,4.3,4.4,4.7,50.1,64.1,2399.1,2179,10,11
2025-01-27,IB7127,BCN,BIO,149,27,5311,13,5,2933.5,887.1,817,11491,790,140,161,false,A6,T1,A330,250,25,225,59.6,172.3,25672.7,26955.0,4.8,2,Lluvia,Soleado,8,10,13.2,15.3,1012.1,1014.1,90,61,5,0,134,298,63,true,25,3,2,47.3,4.1,4.2,4.2,58.0,86.7,961.4,2123,11,7
2025-01-28,IB5090,BCN,BIO,141,15,4728,21,7,2847.3,2117.6,847,11747,915,145,157,false,A25,T1,A330,250,25,225,56.4,296.9,41862.9,36936.1,3.8,3,Lluvia,Lluvia,9,8,12.5,13.7,1018.5,1019.0,80,78,1,2,126,282,40,false,25,2,3,38.5,4.5,4.1,4.9,66.8,79.7,753.0,2299,14,5
2025-01-29,IB3208,MAD,SCQ,170,9,4248,22,3,2084.2,1342.2,812,9230,424,147,165,true,A8,T4,A321,220,22,198,77.3,216.0,36720.0,19572.2,4.7,1,Soleado,Lluvia,10,6,17.1,16.5,1013.7,1008.0,70,72,2,1,153,340,52,true,22,8,4,45.5,4.1,4.9,3.8,67.9,79.5,1837.1,2042,14,7
2025-01-30,IB7311,MAD,MXP,177,22,7282,20,3,3485.6,1447.9,825,9685,472,77,80,false,A5,T4,A350,300,30,270,59.0,196.9,34851.3,32000.8,4.7,1,Soleado,Soleado,10,10,14.5,15.2,1010.8,1012.7,81,90,1,1,159,354,57,true,30,6,7,46.9,4.4,4.9,4.6,73.1,76.1,1913.1,2214,15,5
2025-01-31,VY1373,MAD,LPA,271,30,6892,7,5,2551.0,1212.4,840,9081,675,113,130,false,A10,T4,A321,220,22,198,123.2,230.2,62384.2,20393.4,4.7,1,Soleado,Nublado,10,10,14.4,15.7,1017.3,1009.2,65,88,4,1,243,542,62,true,22,5,4,45.9,4.5,4.0,3.8,72.7,69.0,1962.3,1382,9,9
2025-02-01,IB5430,MAD,PMI,184,0,4742,10,8,3143.8,1559.7,863,11899,933,80,85,false,C14,T4,A350,300,30,270,61.3,203.0,37352.0,25756.3,3.8,0,Lluvia,Nublado,2,10,16.7,20.7,1017.1,1012.2,64,63,5,1,165,368,46,false,30,3,5,47.6,4.4,4.7,4.2,58.2,78.2,1317.5,1370,8,6
2025-02-02,IB9286,BCN,LHR,245,25,4760,20,4,3300.5,1598.0,875,10466,550,105,124,false,B8,T1,A319,180,18,162,136.1,230.1,56374.5,19265.7,4.3,3,Soleado,Lluvia,10,3,12.5,15.4,1014.8,1010.7,60,67,4,1,220,490,55,true,18,8,1,44.5,4.5,3.8,4.0,60.4,84.5,1310.9,2050,8,5
2025-02-03,IB7350,MAD,ORY,219,30,5166,16,8,3268.8,1362.0,875,11496,1040,129,137,true,B5,T4,A321,220,22,198,99.5,129.8,28426.2,32812.6,4.6,2,Lluvia,Nublado,9,10,13.3,14.5,1016.1,1019.3,89,83,2,1,197,438,43,false,22,2,9,36.6,4.7,4.0,4.4,75.6,83.8,2299.9,1586,12,7
2025-02-04,VY8222,BCN,MAH,141,28,4637,8,3,1722.2,2093.4,840,12043,429,64,85,false,C8,T1,A350,300,30,270,47.0,272.1,38366.1,17721.2,4.0,1,Lluvia,Lluvia,5,7,13.7,16.2,1011.3,1018.7,90,85,3,0,126,282,62,false,30,7,3,41.0,4.4,4.3,4.6,52.5,72.1,1992.4,1437,10,9
2025-02-05,IB1935,MAD,XRY,176,13,4399,15,3,1820.2,1484.8,859,12098,648,91,95,true,A7,T4,A321,220,22,198,80.0,207.0,36432.0,38403.3,4.0,3,Lluvia,Soleado,6,10,16.7,17.8,1012.3,1018.1,63,77,1,1,158,352,62,true,22,5,6,41.6,4.2,4.8,4.5,77.5,60.8,1313.5,2144,9,7
2025-02-06,VY2036,MAD,LCG,268,4,7198,19,5,2705.9,2439.4,815,10779,891,109,109,true,B14,T4,A330,250,25,225,107.2,252.6,67696.8,42459.6,4.1,2,Soleado,Lluvia,10,2,21.5,20.7,1019.3,1018.9,75,83,2,1,241,536,65,true,25,1,3,40.7,4.5,4.6,4.4,55.9,66.3,1481.1,1318,6,6
2025-02-07,VY2371,BCN,OVD,231,2,5563,18,5,3662.8,2282.2,886,10718,1068,55,62,false,C20,T1,A320,200,20,180,115.5,182.9,42249.9,48357.7,4.6,0,Soleado,Nublado,10,10,14.4,17.1,1019.1,1012.1,75,86,1,0,207,462,58,false,20,3,2,40.4,4.0,3.9,4.2,59.7,64.9,1669.7,1625,13,11
2025-02-08,IB9451,MAD,AMS,233,16,7344,21,7,3441.4,2162.0,846,10018,490,122,147,false,B8,T4,A321,220,22,198,105.9,114.8,26748.4,35161.6,4.2,0,Lluvia,Lluvia,2,2,13.8,14.4,1012.3,1019.6,61,68,2,0,209,466,44,true,22,6,4,35.8,3.9,4.3,4.7,74.9,62.4,1595.2,1894,8,9
2025-02-09,VY6563,MAD,IBZ,225,22,5411,18,4,2263.6,1719.4,839,11345,785,78,80,true,C21,T4,A320,200,20,180,112.5,215.8,48555.0,26570.3,4.6,2,Soleado,Nublado,10,10,20.3,17.2,1013.0,1008.1,67,79,3,0,202,450,51,false,20,0,5,43.0,3.8,4.0,3.8,64.6,85.7,2387.3,1427,8,8
2025-02-10,IB8079,BCN,BIO,264,9,6137,15,8,3676.0,1598.0,821,11933,582,62,72,false,B6,T1,A330,250,25,225,105.6,216.8,57235.2,46504.9,4.6,1,Nublado,Nublado,10,10,19.0,17.5,1010.2,1010.2,62,90,4,1,237,528,60,true,25,2,7,43.3,4.5,4.4,4.1,54.8,60.3,1409.1,2050,13,8
2025-02-11,VY4155,MAD,LPA,225,28,4966,20,8,2469.3,1241.2,870,10502,801,137,170,true,B12,T4,A330,250,25,225,90.0,127.9,28777.5,39900.9,4.0,3,Lluvia,Nublado,6,10,20.4,21.6,1010.2,1008.7,69,68,4,0,202,450,45,true,25,7,6,42.3,3.8,3.9,4.8,65.3,68.9,2272.9,2032,11,7
2025-02-12,VY3180,BCN,GRO,209,22,7485,14,7,3523.5,2180.8,838,10548,1227,124,124,false,A22,T1,A321,220,22,198,95.0,135.8,28382.2,47810.4,4.3,3,Nublado,Nublado,10,10,12.3,19.1,1009.0,1014.5,78,83,1,0,188,418,49,false,22,7,8,39.9,4.3,4.7,3.9,52.9,85.0,1120.4,1958,10,7
2025-02-13,IB7929,MAD,FCO,263,0,4191,7,8,1729.2,2460.5,889,10973,1267,61,68,false,B2,T4,A330,250,25,225,105.2,133.9,35215.7,42633.0,3.8,3,Soleado,Nublado,10,10,15.2,15.1,1017.7,1018.1,60,84,2,2,236,526,40,false,25,3,1,37.7,4.2,4.8,4.2,75.1,69.8,1247.6,1496,9,11
2025-02-14,VY7104,MAD,SCQ,237,6,5075,11,3,2550.3,1553.6,847,10400,1268,99,112,false,A18,T4,A321,220,22,198,107.7,274.2,64985.4,31487.6,3.9,2,Soleado,Lluvia,10,2,17.5,17.2,1008.4,1010.2,80,64,5,0,213,474,58,true,22,4,2,48.4,4.0,4.0,4.3,66.7,61.1,1275.2,1718,13,12
2025-02-15,VY3133,BCN,ORY,219,27,6953,19,3,3538.4,1482.0,861,11663,523,121,132,true,A17,T1,A330,250,25,225,87.6,177.6,38894.4,38858.1,4.5,3,Nublado,Lluvia,10,6,15.9,14.0,1009.2,1018.1,77,75,5,1,197,438,49,false,25,7,6,49.7,4.9,4.0,4.5,71.4,84.5,1075.8,1328,10,6
2025-02-16,IB9514,BCN,SVQ,165,12,5132,15,5,3777.7,1819.5,845,11602,414,101,110,true,C1,T1,A350,300,30,270,55.0,103.1,17011.5,25315.6,4.5,0,Lluvia,Nublado,4,10,13.1,15.0,1014.5,1012.1,64,68,2,0,148,330,59,false,30,8,8,34.2,4.3,4.3,4.0,56.4,86.3,1760.7,1825,7,5
2025-02-17,VY2201,BCN,MXP,204,17,6438,22,5,3534.1,954.4,878,11352,621,74,100,false,B3,T1,A330,250,25,225,81.6,144.9,29559.6,16610.1,4.0,3,Nublado,Nublado,10,10,20.1,15.7,1014.1,1008.5,72,62,4,0,183,408,54,true,25,4,6,48.3,4.1,4.0,4.8,65.2,66.7,1476.1,1728,15,11
2025-02-18,VY9188,BCN,OVD,157,19,4370,19,3,2599.2,1181.9,852,9556,911,146,162,true,A6,T1,A320,200,20,180,78.5,109.4,17175.8,44655.8,4.8,2,Nublado,Soleado,10,10,13.0,19.6,1018.5,1017.1,61,80,4,2,141,314,43,true,20,0,2,48.1,4.5,4.0,3.9,71.4,84.5,2068.5,1503,11,6
2025-02-19,IB1378,MAD,FCO,192,13,5902,11,8,2866.6,2048.3,807,10502,839,108,119,true,A3,T4,A350,300,30,270,64.0,262.5,50400.0,16939.8,4.0,2,Nublado,Nublado,10,10,15.1,15.2,1016.2,1018.7,85,70,5,1,172,384,52,true,30,8,10,35.5,4.9,4.0,3.9,53.2,63.6,1310.3,2036,10,7
2025-02-20,VY2801,MAD,FAO,269,8,7131,18,8,2967.1,1994.2,830,10540,430,149,161,true,B15,T4,A319,180,18,162,149.4,155.9,41937.1,34309.0,4.5,1,Nublado,Soleado,10,10,18.1,19.1,1015.3,1019.6,60,90,3,0,242,538,59,true,18,5,1,45.5,3.8,4.5,4.8,52.4,76.4,1813.9,1597,12,6
2025-02-21,VY3347,BCN,AGP,240,27,4919,18,6,2931.7,1335.3,868,10384,1016,98,104,false,B16,T1,A330,250,25,225,96.0,291.9,70056.0,19199.6,4.4,3,Soleado,Lluvia,10,7,18.9,18.5,1020.0,1017.4,68,86,3,0,216,480,40,false,25,4,6,48.4,4.1,4.7,4.7,56.7,74.1,791.9,1994,9,8
2025-02-22,IB4061,BCN,LIS,195,24,6999,12,4,2743.4,1427.9,880,9325,717,125,128,false,A19,T1,A350,300,30,270,65.0,244.4,47658.0,37957.1,4.4,1,Nublado,Lluvia,10,3,17.8,18.2,1018.4,1017.2,63,68,1,0,175,390,44,false,30,7,4,45.0,4.3,3.7,4.0,56.8,90.0,701.7,2022,8,9
2025-02-23,IB3048,MAD,SPC,266,21,5732,14,7,2847.7,1668.3,805,9660,767,139,150,false,C5,T4,A321,220,22,198,120.9,237.9,63281.4,43635.8,4.6,1,Soleado,Nublado,10,10,20.8,15.0,1016.8,1016.9,82,83,1,0,239,532,42,true,22,2,10,37.4,4.1,4.9,3.9,58.4,81.9,2425.8,1779,14,5
2025-02-24,VY5332,BCN,MXP,265,4,5636,16,7,2321.2,813.7,854,9736,1082,83,90,false,C12,T1,A321,220,22,198,120.5,165.6,43884.0,28840.5,4.4,3,Lluvia,Nublado,6,10,21.5,13.6,1008.8,1010.3,75,61,4,2,238,530,58,true,22,7,4,40.6,4.7,4.0,4.2,54.1,75.3,1678.3,1366,10,9
2025-02-25,VY8134,MAD,AMS,231,2,6029,9,6,2785.6,1536.3,857,9522,1195,126,126,false,B14,T4,A321,220,22,198,105.0,223.1,51536.1,29024.5,3.9,0,Nublado,Soleado,10,10,19.0,14.4,1011.8,1018.5,88,69,1,1,207,462,47,false,22,8,9,47.8,4.3,4.7,4.0,50.1,62.2,2384.5,1646,8,12
2025-02-26,IB1926,BCN,ACE,212,11,4543,13,3,2548.9,1432.3,811,10826,1273,139,140,true,A25,T1,A320,200,20,180,106.0,114.2,24210.4,34055.9,4.1,2,Nublado,Nublado,10,10,15.5,15.9,1012.3,1011.6,71,87,5,2,190,424,46,false,20,5,9,48.2,3.8,4.4,4.8,50.4,75.0,2033.3,2349,15,7
2025-02-27,VY6495,BCN,LCG,214,19,7223,21,3,1756.6,1444.4,805,9891,921,124,130,false,B2,T1,A320,200,20,180,107.0,128.4,27477.6,17753.2,4.4,0,Nublado,Lluvia,10,3,18.6,17.2,1015.4,1016.0,75,60,5,0,192,428,62,false,20,4,1,47.5,4.7,4.6,4.5,71.9,68.5,991.7,2378,14,9
2025-02-28,VY3966,BCN,CDG,173,26,7124,8,5,3548.7,1423.3,805,11216,564,53,83,false,C10,T1,A350,300,30,270,57.7,120.1,20777.3,19031.4,4.1,2,Soleado,Soleado,10,10,13.2,20.7,1009.7,1017.3,67,71,4,0,155,346,53,false,30,3,6,44.2,4.4,4.5,4.1,77.9,80.7,1843.0,1375,10,7
2025-03-01,VY9668,BCN,LEI,225,13,5233,12,3,2381.3,1085.4,835,10965,1259,131,145,true,A18,T1,A321,220,22,198,102.3,112.6,25335.0,22976.9,3.8,1,Lluvia,Lluvia,8,2,16.6,14.9,1016.5,1009.8,79,68,2,0,202,450,61,true,22,3,8,47.4,3.9,4.4,3.8,59.4,67.5,1628.7,2302,6,10
2025-03-02,VY8625,BCN,LPA,259,10,5501,14,6,1907.1,946.9,889,10410,609,128,143,true,A1,T1,A320,200,20,180,129.5,240.9,62393.1,30557.5,4.2,2,Soleado,Soleado,10,10,12.4,16.7,1017.6,1013.5,66,64,5,1,233,518,48,true,20,6,2,36.7,4.4,4.4,4.2,53.0,61.5,1984.8,1397,7,7
2025-03-03,VY3445,MAD,IBZ,147,25,7264,14,4,1982.8,1767.4,803,9923,1022,94,101,true,B16,T4,A350,300,30,270,49.0,171.0,25137.0,44842.4,4.1,1,Soleado,Nublado,10,10,21.7,15.1,1012.8,1014.8,67,74,5,0,132,294,41,true,30,8,7,34.3,3.8,4.0,4.9,65.8,64.5,1080.7,2112,11,12
2025-03-04,IB3564,MAD,SVQ,225,21,7414,22,8,1720.8,1823.8,811,11916,538,118,118,true,A25,T4,A319,180,18,162,125.0,271.7,61132.5,22830.0,4.9,2,Nublado,Soleado,10,10,14.2,19.8,1017.2,1011.4,69,74,3,2,202,450,62,true,18,8,10,38.1,4.6,4.8,4.0,60.3,62.9,1083.7,1827,7,8
2025-03-05,IB3291,BCN,LIS,183,16,6818,21,8,1770.0,993.0,871,11807,469,78,84,false,B9,T1,A330,250,25,225,73.2,176.5,32299.5,41750.3,4.0,3,Lluvia,Soleado,9,10,12.8,20.0,1018.9,1013.5,76,75,5,1,164,366,60,true,25,0,8,44.8,3.9,4.4,4.0,63.2,85.5,1877.7,2296,15,12
2025-03-06,IB1987,MAD,PMI,259,17,5270,12,5,2062.7,1642.1,810,12069,576,51,53,true,C6,T4,A320,200,20,180,129.5,174.1,45091.9,49536.8,4.6,2,Nublado,Lluvia,10,3,17.0,13.9,1016.4,1017.4,81,65,2,1,233,518,44,false,20,3,4,35.1,4.7,3.9,4.4,65.9,80.2,1089.7,2390,13,9
2025-03-07,IB5547,MAD,LEI,175,24,7018,22,3,1883.7,1973.7,843,11902,598,81,114,true,B22,T4,A319,180,18,162,97.2,242.3,42402.5,23376.9,4.7,0,Nublado,Lluvia,10,5,15.4,17.9,1018.4,1019.7,74,69,3,2,157,350,43,false,18,8,1,49.6,4.4,3.7,4.4,76.6,64.5,1825.1,1537,12,10
2025-03-08,IB9403,BCN,GRO,239,29,4075,7,5,3313.7,1711.8,869,10263,585,74,111,false,A8,T1,A350,300,30,270,79.7,150.1,35873.9,14969.1,3.9,3,Lluvia,Lluvia,3,5,20.4,13.1,1012.2,1010.0,61,71,1,0,215,478,48,false,30,6,3,47.0,3.8,4.9,3.8,72.2,71.3,1880.5,1741,13,11
2025-03-09,IB7657,BCN,AGP,230,14,5112,15,7,1911.6,2164.3,833,11648,1143,74,74,true,C15,T1,A330,250,25,225,92.0,165.5,38065.0,29764.3,4.2,2,Lluvia,Nublado,4,10,12.4,21.8,1009.8,1011.3,82,83,4,2,207,460,65,true,25,4,6,44.7,3.8,3.8,4.4,73.7,82.3,1276.0,2111,6,6
2025-03-10,VY6964,MAD,LEI,238,15,7252,9,6,1888.2,2092.9,858,11237,444,84,103,true,C15,T4,A321,220,22,198,108.2,184.6,43934.8,14497.8,4.4,0,Nublado,Nublado,10,10,20.7,18.4,1008.6,1019.0,67,83,5,2,214,476,47,true,22,0,6,41.7,4.2,4.4,4.8,66.6,70.5,1936.8,2028,14,11
